,gene_name,drug_name,database
22967,SYK,Erlotinib,"ChEMBL, DGIdb"
22968,SYK,Foretinib,ChEMBL
22969,SYK,GSK1904529A,ChEMBL
22970,SYK,GSK2578215A,ChEMBL
22971,SYK,GSK269962A,ChEMBL
22972,SYK,Gefitinib,ChEMBL
22973,SYK,Ibrutinib,ChEMBL
22974,SYK,KU-55933,ChEMBL
22975,SYK,Lapatinib,ChEMBL
22976,SYK,Linsitinib,ChEMBL
22977,SYK,MK-1775,ChEMBL
22978,SYK,MK-2206,ChEMBL
22979,SYK,MK-8776,ChEMBL
22980,SYK,NU7441,ChEMBL
22981,SYK,Nilotinib,ChEMBL
22982,SYK,OSI-027,ChEMBL
22983,SYK,Osimertinib,ChEMBL
22984,SYK,PD0325901,ChEMBL
22985,SYK,PD173074,ChEMBL
22986,SYK,PLX-4720,ChEMBL
22987,SYK,PRT062607,ChEMBL
22988,SYK,Paclitaxel,DGIdb
22989,SYK,Palbociclib,ChEMBL
22990,SYK,Pictilisib,ChEMBL
22991,SYK,Rapamycin,ChEMBL
22992,SYK,Ribociclib,ChEMBL
22993,SYK,Ruxolitinib,ChEMBL
22994,SYK,SB505124,ChEMBL
22995,SYK,Sapitinib,ChEMBL
22996,SYK,Savolitinib,ChEMBL
22997,SYK,Selumetinib,ChEMBL
22998,SYK,Sorafenib,ChEMBL
22999,SYK,Staurosporine,"BioGrid, ChEMBL"
23000,SYK,Tozasertib,ChEMBL
23001,SYK,Trametinib,ChEMBL
23002,SYK,Ulixertinib,ChEMBL
23003,SYK,Uprosertib,ChEMBL
23004,SYK,VE-822,ChEMBL
23005,SYK,VX-11e,ChEMBL
23006,SYK,Wee1 Inhibitor,ChEMBL
23007,SYMPK,Doxorubicin,CTD
23008,TAF1,AZD5153,ChEMBL
23009,TAF1,AZD6482,ChEMBL
23010,TAF1,AZD6738,ChEMBL
23011,TAF1,BI-2536,ChEMBL
23012,TAF1,I-BRD9,ChEMBL
23013,TAF1,JQ1,ChEMBL
23014,TAF1,OF-1,ChEMBL
23015,TAF1,PFI3,ChEMBL
23016,TAF1,Paclitaxel,CTD
23017,TAOK1,AT13148,ChEMBL
23018,TAOK1,AZD1208,ChEMBL
23019,TAOK1,AZD1332,ChEMBL
23020,TAOK1,AZD2014,ChEMBL
23021,TAOK1,AZD5363,ChEMBL
23022,TAOK1,AZD5438,ChEMBL
23023,TAOK1,AZD6482,ChEMBL
23024,TAOK1,AZD7762,ChEMBL
23025,TAOK1,AZD8055,ChEMBL
23026,TAOK1,AZD8186,ChEMBL
23027,TAOK1,Afatinib,ChEMBL
23028,TAOK1,Afuresertib,ChEMBL
23029,TAOK1,Alisertib,ChEMBL
23030,TAOK1,Alpelisib,ChEMBL
23031,TAOK1,Axitinib,ChEMBL
23032,TAOK1,BI-2536,ChEMBL
23033,TAOK1,BMS-345541,"ChEMBL, DGIdb"
23034,TAOK1,BMS-754807,ChEMBL
23035,TAOK1,Buparlisib,ChEMBL
23036,TAOK1,Cediranib,"ChEMBL, DGIdb"
23037,TAOK1,Cisplatin,CTD
23038,TAOK1,Crizotinib,ChEMBL
23039,TAOK1,Dabrafenib,ChEMBL
23040,TAOK1,Dactolisib,ChEMBL
23041,TAOK1,Dinaciclib,ChEMBL
23042,TAOK1,Doramapimod,ChEMBL
23043,TAOK1,Erlotinib,ChEMBL
23044,TAOK1,Foretinib,ChEMBL
23045,TAOK1,GSK2578215A,ChEMBL
23046,TAOK1,GSK269962A,ChEMBL
23047,TAOK1,Gefitinib,ChEMBL
23048,TAOK1,Ibrutinib,ChEMBL
23049,TAOK1,KU-55933,ChEMBL
23050,TAOK1,Lapatinib,ChEMBL
23051,TAOK1,Linsitinib,ChEMBL
23052,TAOK1,MK-1775,ChEMBL
23053,TAOK1,MK-2206,ChEMBL
23054,TAOK1,MK-8776,ChEMBL
23055,TAOK1,Nilotinib,ChEMBL
23056,TAOK1,OSI-027,ChEMBL
23057,TAOK1,Osimertinib,ChEMBL
23058,TAOK1,PD0325901,ChEMBL
23059,TAOK1,PLX-4720,ChEMBL
23060,TAOK1,Palbociclib,"ChEMBL, DGIdb"
23061,TAOK1,Pevonedistat,ChEMBL
23062,TAOK1,Pictilisib,ChEMBL
23063,TAOK1,Rapamycin,ChEMBL
23064,TAOK1,Ribociclib,ChEMBL
23065,TAOK1,Ruxolitinib,ChEMBL
23066,TAOK1,SB505124,ChEMBL
23067,TAOK1,Sapitinib,ChEMBL
23068,TAOK1,Savolitinib,ChEMBL
23069,TAOK1,Selumetinib,ChEMBL
23070,TAOK1,Sorafenib,"ChEMBL, DGIdb"
23071,TAOK1,Staurosporine,ChEMBL
23072,TAOK1,Tozasertib,"ChEMBL, DGIdb"
23073,TAOK1,Trametinib,ChEMBL
23074,TAOK1,Ulixertinib,ChEMBL
23075,TAOK1,Uprosertib,ChEMBL
23076,TAOK1,Vorinostat,CTD
23077,TAOK1,Wee1 Inhibitor,ChEMBL
23078,TAOK1,ZM447439,ChEMBL
23079,TAOK2,AT13148,ChEMBL
23080,TAOK2,AZD1208,ChEMBL
23081,TAOK2,AZD2014,ChEMBL
23082,TAOK2,AZD5363,ChEMBL
23083,TAOK2,AZD5438,ChEMBL
23084,TAOK2,AZD6482,ChEMBL
23085,TAOK2,AZD7762,ChEMBL
23086,TAOK2,AZD8055,ChEMBL
23087,TAOK2,AZD8186,ChEMBL
23088,TAOK2,Afatinib,ChEMBL
23089,TAOK2,Afuresertib,ChEMBL
23090,TAOK2,Alisertib,ChEMBL
23091,TAOK2,Alpelisib,ChEMBL
23092,TAOK2,Axitinib,ChEMBL
23093,TAOK2,BI-2536,ChEMBL
23094,TAOK2,BMS-345541,ChEMBL
23095,TAOK2,BMS-754807,ChEMBL
23096,TAOK2,Buparlisib,ChEMBL
23097,TAOK2,Cediranib,ChEMBL
23098,TAOK2,Crizotinib,ChEMBL
23099,TAOK2,Dabrafenib,ChEMBL
23100,TAOK2,Dactolisib,ChEMBL
23101,TAOK2,Dinaciclib,ChEMBL
23102,TAOK2,Doramapimod,ChEMBL
23103,TAOK2,Doxorubicin,CTD
23104,TAOK2,Erlotinib,ChEMBL
23105,TAOK2,Foretinib,ChEMBL
23106,TAOK2,Gefitinib,ChEMBL
23107,TAOK2,Ibrutinib,ChEMBL
23108,TAOK2,KU-55933,ChEMBL
23109,TAOK2,Lapatinib,ChEMBL
23110,TAOK2,Leflunomide,CTD
23111,TAOK2,Linsitinib,ChEMBL
23112,TAOK2,MK-1775,ChEMBL
23113,TAOK2,MK-2206,ChEMBL
23114,TAOK2,MK-8776,ChEMBL
23115,TAOK2,Nilotinib,ChEMBL
23116,TAOK2,OSI-027,ChEMBL
23117,TAOK2,Osimertinib,ChEMBL
23118,TAOK2,PD0325901,ChEMBL
23119,TAOK2,PLX-4720,ChEMBL
23120,TAOK2,Palbociclib,ChEMBL
23121,TAOK2,Pictilisib,ChEMBL
23122,TAOK2,Rapamycin,ChEMBL
23123,TAOK2,Ribociclib,ChEMBL
23124,TAOK2,Ruxolitinib,ChEMBL
23125,TAOK2,SB505124,ChEMBL
23126,TAOK2,Sapitinib,ChEMBL
23127,TAOK2,Savolitinib,ChEMBL
23128,TAOK2,Selumetinib,ChEMBL
23129,TAOK2,Sorafenib,ChEMBL
23130,TAOK2,Staurosporine,ChEMBL
23131,TAOK2,Tozasertib,ChEMBL
23132,TAOK2,Trametinib,ChEMBL
23133,TAOK2,Ulixertinib,ChEMBL
23134,TAOK2,Uprosertib,ChEMBL
23135,TAOK3,AT13148,ChEMBL
23136,TAOK3,AZD1208,ChEMBL
23137,TAOK3,AZD2014,ChEMBL
23138,TAOK3,AZD5363,ChEMBL
23139,TAOK3,AZD5438,ChEMBL
23140,TAOK3,AZD6482,ChEMBL
23141,TAOK3,AZD7762,ChEMBL
23142,TAOK3,AZD8055,ChEMBL
23143,TAOK3,AZD8186,ChEMBL
23144,TAOK3,Afatinib,ChEMBL
23145,TAOK3,Afuresertib,ChEMBL
23146,TAOK3,Alisertib,ChEMBL
23147,TAOK3,Alpelisib,ChEMBL
23148,TAOK3,Axitinib,ChEMBL
23149,TAOK3,BI-2536,ChEMBL
23150,TAOK3,BMS-345541,ChEMBL
23151,TAOK3,BMS-754807,ChEMBL
23152,TAOK3,Buparlisib,ChEMBL
23153,TAOK3,Cediranib,ChEMBL
23154,TAOK3,Crizotinib,ChEMBL
23155,TAOK3,Dabrafenib,ChEMBL
23156,TAOK3,Dactolisib,ChEMBL
23157,TAOK3,Dinaciclib,ChEMBL
23158,TAOK3,Doramapimod,ChEMBL
23159,TAOK3,Erlotinib,ChEMBL
23160,TAOK3,Foretinib,ChEMBL
23161,TAOK3,GSK2578215A,ChEMBL
23162,TAOK3,Gefitinib,ChEMBL
23163,TAOK3,Ibrutinib,ChEMBL
23164,TAOK3,KU-55933,ChEMBL
23165,TAOK3,Lapatinib,ChEMBL
23166,TAOK3,Linsitinib,ChEMBL
23167,TAOK3,MK-1775,ChEMBL
23168,TAOK3,MK-2206,ChEMBL
23169,TAOK3,MK-8776,ChEMBL
23170,TAOK3,Nilotinib,ChEMBL
23171,TAOK3,OSI-027,ChEMBL
23172,TAOK3,Osimertinib,ChEMBL
23173,TAOK3,PD0325901,ChEMBL
23174,TAOK3,PLX-4720,ChEMBL
23175,TAOK3,Palbociclib,ChEMBL
23176,TAOK3,Pictilisib,ChEMBL
23177,TAOK3,Rapamycin,ChEMBL
23178,TAOK3,Ribociclib,ChEMBL
23179,TAOK3,Ruxolitinib,ChEMBL
23180,TAOK3,SB505124,ChEMBL
23181,TAOK3,Sapitinib,ChEMBL
23182,TAOK3,Savolitinib,ChEMBL
23183,TAOK3,Selumetinib,ChEMBL
23184,TAOK3,Sorafenib,ChEMBL
23185,TAOK3,Staurosporine,ChEMBL
23186,TAOK3,Tamoxifen,CTD
23187,TAOK3,Tozasertib,ChEMBL
23188,TAOK3,Trametinib,ChEMBL
23189,TAOK3,Ulixertinib,ChEMBL
23190,TAOK3,Uprosertib,ChEMBL
23191,TAOK3,Vorinostat,CTD
23192,TBCK,Doxorubicin,CTD
23193,TBCK,Fulvestrant,CTD
23194,TBK1,AT13148,ChEMBL
23195,TBK1,AZD1208,ChEMBL
23196,TBK1,AZD1332,ChEMBL
23197,TBK1,AZD2014,ChEMBL
23198,TBK1,AZD5363,ChEMBL
23199,TBK1,AZD5438,ChEMBL
23200,TBK1,AZD6482,ChEMBL
23201,TBK1,AZD7762,ChEMBL
23202,TBK1,AZD8055,ChEMBL
23203,TBK1,AZD8186,ChEMBL
23204,TBK1,Afatinib,ChEMBL
23205,TBK1,Afuresertib,ChEMBL
23206,TBK1,Alisertib,ChEMBL
23207,TBK1,Alpelisib,ChEMBL
23208,TBK1,Axitinib,ChEMBL
23209,TBK1,BI-2536,ChEMBL
23210,TBK1,BMS-345541,ChEMBL
23211,TBK1,BMS-754807,ChEMBL
23212,TBK1,Buparlisib,ChEMBL
23213,TBK1,Cediranib,ChEMBL
23214,TBK1,Crizotinib,ChEMBL
23215,TBK1,Dabrafenib,ChEMBL
23216,TBK1,Dactolisib,ChEMBL
23217,TBK1,Dinaciclib,ChEMBL
23218,TBK1,Doramapimod,ChEMBL
23219,TBK1,Erlotinib,ChEMBL
23220,TBK1,Foretinib,ChEMBL
23221,TBK1,GSK2578215A,ChEMBL
23222,TBK1,Gefitinib,ChEMBL
23223,TBK1,Ibrutinib,ChEMBL
23224,TBK1,KU-55933,ChEMBL
23225,TBK1,Lapatinib,ChEMBL
23226,TBK1,Linsitinib,ChEMBL
23227,TBK1,MK-1775,ChEMBL
23228,TBK1,MK-2206,ChEMBL
23229,TBK1,MK-8776,ChEMBL
23230,TBK1,Nilotinib,ChEMBL
23231,TBK1,OSI-027,ChEMBL
23232,TBK1,Osimertinib,ChEMBL
23233,TBK1,PD0325901,ChEMBL
23234,TBK1,PLX-4720,ChEMBL
23235,TBK1,Palbociclib,ChEMBL
23236,TBK1,Pictilisib,ChEMBL
23237,TBK1,Rapamycin,ChEMBL
23238,TBK1,Ribociclib,ChEMBL
23239,TBK1,Ruxolitinib,ChEMBL
23240,TBK1,SB505124,ChEMBL
23241,TBK1,Sapitinib,ChEMBL
23242,TBK1,Savolitinib,ChEMBL
23243,TBK1,Selumetinib,ChEMBL
23244,TBK1,Sorafenib,ChEMBL
23245,TBK1,Staurosporine,ChEMBL
23246,TBK1,Tozasertib,ChEMBL
23247,TBK1,Trametinib,ChEMBL
23248,TBK1,Ulixertinib,ChEMBL
23249,TBK1,Uprosertib,ChEMBL
23250,TBK1,VX-11e,ChEMBL
23251,TBK1,Wee1 Inhibitor,ChEMBL
23252,TBK1,ZM447439,ChEMBL
23253,TBL1X,Bortezomib,CTD
23254,TBL1X,Cisplatin,CTD
23255,TBL1X,Doxorubicin,CTD
23256,TBL1X,Fulvestrant,CTD
23257,TBL1X,Temozolomide,CTD
23258,TBL1X,Vorinostat,CTD
23259,TBL1XR1,Cisplatin,CTD
23260,TBL1XR1,Doxorubicin,CTD
23261,TBL1XR1,Fulvestrant,CTD
23262,TBL1XR1,Leflunomide,CTD
23263,TBX22,Vincristine,CTD
23264,TBX3,Carmustine,CTD
23265,TBX3,Fulvestrant,CTD
23266,TBX3,Leflunomide,CTD
23267,TBX3,Temozolomide,CTD
23268,TCF3,Doxorubicin,CTD
23269,TCF3,Topotecan,CTD
23270,TCF3,Vorinostat,CTD
23271,TCF4,Bortezomib,CTD
23272,TCF4,Cisplatin,CTD
23273,TCF4,Fulvestrant,CTD
23274,TCF7,Bortezomib,CTD
23275,TCF7L1,Cisplatin,CTD
23276,TCF7L1,Fulvestrant,CTD
23277,TCF7L2,Bortezomib,CTD
23278,TCF7L2,Cisplatin,CTD
23279,TCF7L2,Irinotecan,CTD
23280,TCF7L2,Leflunomide,CTD
23281,TCF7L2,Topotecan,CTD
23282,TEC,AT13148,ChEMBL
23283,TEC,AZD1208,ChEMBL
23284,TEC,AZD2014,ChEMBL
23285,TEC,AZD5363,ChEMBL
23286,TEC,AZD5438,ChEMBL
23287,TEC,AZD6482,ChEMBL
23288,TEC,AZD7762,ChEMBL
23289,TEC,AZD8055,ChEMBL
23290,TEC,AZD8186,ChEMBL
23291,TEC,Afatinib,ChEMBL
23292,TEC,Afuresertib,ChEMBL
23293,TEC,Alisertib,ChEMBL
23294,TEC,Alpelisib,ChEMBL
23295,TEC,Axitinib,ChEMBL
23296,TEC,BI-2536,ChEMBL
23297,TEC,BMS-345541,ChEMBL
23298,TEC,BMS-754807,ChEMBL
23299,TEC,Buparlisib,ChEMBL
23300,TEC,Cediranib,ChEMBL
23301,TEC,Crizotinib,ChEMBL
23302,TEC,Dabrafenib,ChEMBL
23303,TEC,Dactolisib,ChEMBL
23304,TEC,Dasatinib,CTD
23305,TEC,Dinaciclib,ChEMBL
23306,TEC,Doramapimod,ChEMBL
23307,TEC,Erlotinib,ChEMBL
23308,TEC,Foretinib,ChEMBL
23309,TEC,Fulvestrant,CTD
23310,TEC,GSK2578215A,ChEMBL
23311,TEC,Gefitinib,ChEMBL
23312,TEC,Ibrutinib,"ChEMBL, DGIdb"
23313,TEC,KU-55933,ChEMBL
23314,TEC,Lapatinib,ChEMBL
23315,TEC,Linsitinib,ChEMBL
23316,TEC,MK-1775,ChEMBL
23317,TEC,MK-2206,ChEMBL
23318,TEC,MK-8776,ChEMBL
23319,TEC,Nilotinib,ChEMBL
23320,TEC,OSI-027,ChEMBL
23321,TEC,Osimertinib,ChEMBL
23322,TEC,PD0325901,ChEMBL
23323,TEC,PD173074,ChEMBL
23324,TEC,PLX-4720,ChEMBL
23325,TEC,Palbociclib,ChEMBL
23326,TEC,Pictilisib,ChEMBL
23327,TEC,Rapamycin,ChEMBL
23328,TEC,Ribociclib,ChEMBL
23329,TEC,Ruxolitinib,ChEMBL
23330,TEC,SB505124,ChEMBL
23331,TEC,Sapitinib,ChEMBL
23332,TEC,Savolitinib,ChEMBL
23333,TEC,Selumetinib,ChEMBL
23334,TEC,Sorafenib,ChEMBL
23335,TEC,Staurosporine,ChEMBL
23336,TEC,Tozasertib,ChEMBL
23337,TEC,Trametinib,ChEMBL
23338,TEC,Ulixertinib,ChEMBL
23339,TEC,Uprosertib,ChEMBL
23340,TECTA,Fulvestrant,CTD
23341,TEK,AZD6482,ChEMBL
23342,TEK,Afatinib,ChEMBL
23343,TEK,Axitinib,ChEMBL
23344,TEK,BI-2536,ChEMBL
23345,TEK,BMS-345541,ChEMBL
23346,TEK,Cediranib,ChEMBL
23347,TEK,Cisplatin,CTD
23348,TEK,Crizotinib,ChEMBL
23349,TEK,Cytarabine,CTD
23350,TEK,Doramapimod,ChEMBL
23351,TEK,Doxorubicin,CTD
23352,TEK,Erlotinib,ChEMBL
23353,TEK,Foretinib,"ChEMBL, DGIdb"
23354,TEK,Fulvestrant,CTD
23355,TEK,GSK1904529A,ChEMBL
23356,TEK,GSK2578215A,ChEMBL
23357,TEK,Gefitinib,ChEMBL
23358,TEK,KU-55933,ChEMBL
23359,TEK,Lapatinib,ChEMBL
23360,TEK,Nilotinib,ChEMBL
23361,TEK,Osimertinib,ChEMBL
23362,TEK,PD0325901,ChEMBL
23363,TEK,PD173074,ChEMBL
23364,TEK,PLX-4720,ChEMBL
23365,TEK,Palbociclib,ChEMBL
23366,TEK,Pictilisib,ChEMBL
23367,TEK,Rapamycin,ChEMBL
23368,TEK,Ruxolitinib,ChEMBL
23369,TEK,SB505124,ChEMBL
23370,TEK,Selumetinib,ChEMBL
23371,TEK,Sorafenib,ChEMBL
23372,TEK,Staurosporine,ChEMBL
23373,TEK,Tozasertib,ChEMBL
23374,TEK,Trametinib,ChEMBL
23375,TEK,VX-11e,ChEMBL
23376,TESK1,AZD2014,ChEMBL
23377,TESK1,AZD5363,ChEMBL
23378,TESK1,AZD5438,ChEMBL
23379,TESK1,AZD6482,ChEMBL
23380,TESK1,AZD7762,ChEMBL
23381,TESK1,AZD8055,ChEMBL
23382,TESK1,AZD8186,ChEMBL
23383,TESK1,Afatinib,ChEMBL
23384,TESK1,Afuresertib,ChEMBL
23385,TESK1,Alisertib,ChEMBL
23386,TESK1,Alpelisib,ChEMBL
23387,TESK1,Axitinib,ChEMBL
23388,TESK1,BI-2536,ChEMBL
23389,TESK1,BMS-345541,ChEMBL
23390,TESK1,BMS-754807,ChEMBL
23391,TESK1,Buparlisib,ChEMBL
23392,TESK1,Cediranib,ChEMBL
23393,TESK1,Crizotinib,ChEMBL
23394,TESK1,Dabrafenib,ChEMBL
23395,TESK1,Dactolisib,ChEMBL
23396,TESK1,Dinaciclib,ChEMBL
23397,TESK1,Doramapimod,ChEMBL
23398,TESK1,Doxorubicin,CTD
23399,TESK1,Erlotinib,ChEMBL
23400,TESK1,Foretinib,ChEMBL
23401,TESK1,GSK2578215A,ChEMBL
23402,TESK1,Gefitinib,ChEMBL
23403,TESK1,Lapatinib,ChEMBL
23404,TESK1,Linsitinib,ChEMBL
23405,TESK1,MK-1775,ChEMBL
23406,TESK1,MK-2206,ChEMBL
23407,TESK1,MK-8776,ChEMBL
23408,TESK1,Nilotinib,ChEMBL
23409,TESK1,PD0325901,ChEMBL
23410,TESK1,PD173074,ChEMBL
23411,TESK1,PLX-4720,ChEMBL
23412,TESK1,Palbociclib,ChEMBL
23413,TESK1,Pictilisib,ChEMBL
23414,TESK1,Rapamycin,ChEMBL
23415,TESK1,Ribociclib,ChEMBL
23416,TESK1,Ruxolitinib,ChEMBL
23417,TESK1,Sapitinib,ChEMBL
23418,TESK1,Savolitinib,ChEMBL
23419,TESK1,Selumetinib,ChEMBL
23420,TESK1,Sorafenib,ChEMBL
23421,TESK1,Staurosporine,ChEMBL
23422,TESK1,Tozasertib,ChEMBL
23423,TESK1,Trametinib,ChEMBL
23424,TESK1,Ulixertinib,ChEMBL
23425,TESK2,AZD2014,ChEMBL
23426,TESK2,AZD5363,ChEMBL
23427,TESK2,AZD5438,ChEMBL
23428,TESK2,AZD6482,ChEMBL
23429,TESK2,AZD7762,ChEMBL
23430,TESK2,AZD8055,ChEMBL
23431,TESK2,Alisertib,ChEMBL
23432,TESK2,BI-2536,ChEMBL
23433,TESK2,BMS-754807,ChEMBL
23434,TESK2,Buparlisib,ChEMBL
23435,TESK2,Cediranib,ChEMBL
23436,TESK2,Crizotinib,ChEMBL
23437,TESK2,Dabrafenib,ChEMBL
23438,TESK2,Dinaciclib,ChEMBL
23439,TESK2,Erlotinib,ChEMBL
23440,TESK2,Foretinib,ChEMBL
23441,TESK2,Leflunomide,CTD
23442,TESK2,Linsitinib,ChEMBL
23443,TESK2,MK-1775,ChEMBL
23444,TESK2,Nilotinib,ChEMBL
23445,TESK2,Osimertinib,ChEMBL
23446,TESK2,Palbociclib,ChEMBL
23447,TESK2,Pictilisib,ChEMBL
23448,TESK2,Rapamycin,ChEMBL
23449,TESK2,Ribociclib,ChEMBL
23450,TESK2,Sapitinib,ChEMBL
23451,TESK2,Savolitinib,ChEMBL
23452,TESK2,Selumetinib,ChEMBL
23453,TESK2,Sorafenib,ChEMBL
23454,TESK2,Trametinib,ChEMBL
23455,TESK2,Ulixertinib,ChEMBL
23456,TFDP1,Bortezomib,CTD
23457,TFDP1,Carmustine,CTD
23458,TFDP1,Temozolomide,CTD
23459,TFDP2,Cisplatin,CTD
23460,TFDP2,Tamoxifen,CTD
23461,TFE3,Cisplatin,CTD
23462,TFE3,Cytarabine,CTD
23463,TFE3,Doxorubicin,CTD
23464,TFE3,Temozolomide,CTD
23465,TFG,Fulvestrant,CTD
23466,TGFA,Cetuximab,"DGIdb, PharmaGKB"
23467,TGFA,Cisplatin,CTD
23468,TGFA,Crizotinib,CTD
23469,TGFA,Doxorubicin,CTD
23470,TGFA,Etoposide,CTD
23471,TGFA,Fulvestrant,CTD
23472,TGFA,Gefitinib,CTD
23473,TGFA,Irinotecan,CTD
23474,TGFA,Leflunomide,CTD
23475,TGFA,Tamoxifen,CTD
23476,TGFA,Temozolomide,CTD
23477,TGFB1,Bleomycin,CTD
23478,TGFB1,Cisplatin,CTD
23479,TGFB1,Dactinomycin,CTD
23480,TGFB1,Dasatinib,CTD
23481,TGFB1,Doxorubicin,CTD
23482,TGFB1,Epirubicin,CTD
23483,TGFB1,Etoposide,DGIdb
23484,TGFB1,Fulvestrant,CTD
23485,TGFB1,Gemcitabine,CTD
23486,TGFB1,Irinotecan,PharmaGKB
23487,TGFB1,LY2109761,CTD
23488,TGFB1,Lapatinib,CTD
23489,TGFB1,Sorafenib,CTD
23490,TGFB1,Tamoxifen,"CTD, DGIdb"
23491,TGFB1,Vinorelbine,CTD
23492,TGFB2,Cisplatin,CTD
23493,TGFB2,Dactinomycin,CTD
23494,TGFB2,Dasatinib,CTD
23495,TGFB2,Gemcitabine,CTD
23496,TGFB2,Tamoxifen,CTD
23497,TGFB3,Cisplatin,CTD
23498,TGFB3,Fulvestrant,CTD
23499,TGFB3,Temozolomide,CTD
23500,TGFBR1,AT13148,ChEMBL
23501,TGFBR1,AZD1208,ChEMBL
23502,TGFBR1,AZD2014,ChEMBL
23503,TGFBR1,AZD5363,ChEMBL
23504,TGFBR1,AZD5438,ChEMBL
23505,TGFBR1,AZD6482,ChEMBL
23506,TGFBR1,AZD7762,ChEMBL
23507,TGFBR1,AZD8055,ChEMBL
23508,TGFBR1,AZD8186,ChEMBL
23509,TGFBR1,Afatinib,ChEMBL
23510,TGFBR1,Afuresertib,ChEMBL
23511,TGFBR1,Alisertib,ChEMBL
23512,TGFBR1,Alpelisib,ChEMBL
23513,TGFBR1,Axitinib,ChEMBL
23514,TGFBR1,BI-2536,ChEMBL
23515,TGFBR1,BMS-345541,ChEMBL
23516,TGFBR1,BMS-754807,ChEMBL
23517,TGFBR1,Bleomycin,CTD
23518,TGFBR1,Buparlisib,ChEMBL
23519,TGFBR1,Cediranib,ChEMBL
23520,TGFBR1,Cisplatin,CTD
23521,TGFBR1,Crizotinib,ChEMBL
23522,TGFBR1,Dabrafenib,ChEMBL
23523,TGFBR1,Dactinomycin,CTD
23524,TGFBR1,Dactolisib,ChEMBL
23525,TGFBR1,Dinaciclib,ChEMBL
23526,TGFBR1,Doramapimod,ChEMBL
23527,TGFBR1,Erlotinib,ChEMBL
23528,TGFBR1,Foretinib,ChEMBL
23529,TGFBR1,GSK1904529A,ChEMBL
23530,TGFBR1,GSK2578215A,ChEMBL
23531,TGFBR1,Gefitinib,ChEMBL
23532,TGFBR1,Ibrutinib,ChEMBL
23533,TGFBR1,KU-55933,ChEMBL
23534,TGFBR1,LY2109761,ChEMBL
23535,TGFBR1,Lapatinib,ChEMBL
23536,TGFBR1,Linsitinib,ChEMBL
23537,TGFBR1,MK-1775,ChEMBL
23538,TGFBR1,MK-2206,ChEMBL
23539,TGFBR1,MK-8776,ChEMBL
23540,TGFBR1,Nilotinib,ChEMBL
23541,TGFBR1,OSI-027,ChEMBL
23542,TGFBR1,Osimertinib,ChEMBL
23543,TGFBR1,PD0325901,ChEMBL
23544,TGFBR1,PD173074,ChEMBL
23545,TGFBR1,PLX-4720,ChEMBL
23546,TGFBR1,Palbociclib,ChEMBL
23547,TGFBR1,Pictilisib,ChEMBL
23548,TGFBR1,Rapamycin,ChEMBL
23549,TGFBR1,Ribociclib,ChEMBL
23550,TGFBR1,Ruxolitinib,ChEMBL
23551,TGFBR1,SB505124,ChEMBL
23552,TGFBR1,Sapitinib,ChEMBL
23553,TGFBR1,Savolitinib,ChEMBL
23554,TGFBR1,Selumetinib,ChEMBL
23555,TGFBR1,Sorafenib,ChEMBL
23556,TGFBR1,Staurosporine,ChEMBL
23557,TGFBR1,Tozasertib,ChEMBL
23558,TGFBR1,Trametinib,ChEMBL
23559,TGFBR1,Ulixertinib,ChEMBL
23560,TGFBR1,Uprosertib,ChEMBL
23561,TGFBR2,AZD2014,ChEMBL
23562,TGFBR2,AZD5363,ChEMBL
23563,TGFBR2,AZD5438,ChEMBL
23564,TGFBR2,AZD6482,ChEMBL
23565,TGFBR2,AZD7762,ChEMBL
23566,TGFBR2,AZD8055,ChEMBL
23567,TGFBR2,AZD8186,ChEMBL
23568,TGFBR2,Afatinib,ChEMBL
23569,TGFBR2,Afuresertib,ChEMBL
23570,TGFBR2,Alisertib,ChEMBL
23571,TGFBR2,Axitinib,ChEMBL
23572,TGFBR2,BI-2536,ChEMBL
23573,TGFBR2,BMS-345541,ChEMBL
23574,TGFBR2,BMS-754807,ChEMBL
23575,TGFBR2,Cediranib,ChEMBL
23576,TGFBR2,Crizotinib,ChEMBL
23577,TGFBR2,Dabrafenib,ChEMBL
23578,TGFBR2,Dactolisib,ChEMBL
23579,TGFBR2,Dinaciclib,ChEMBL
23580,TGFBR2,Doramapimod,ChEMBL
23581,TGFBR2,Doxorubicin,CTD
23582,TGFBR2,Erlotinib,ChEMBL
23583,TGFBR2,Foretinib,ChEMBL
23584,TGFBR2,GSK2578215A,ChEMBL
23585,TGFBR2,Gefitinib,ChEMBL
23586,TGFBR2,Ibrutinib,ChEMBL
23587,TGFBR2,Irinotecan,PharmaGKB
23588,TGFBR2,LY2109761,ChEMBL
23589,TGFBR2,Lapatinib,ChEMBL
23590,TGFBR2,Leflunomide,CTD
23591,TGFBR2,Linsitinib,ChEMBL
23592,TGFBR2,MK-1775,ChEMBL
23593,TGFBR2,MK-2206,ChEMBL
23594,TGFBR2,MK-8776,ChEMBL
23595,TGFBR2,Nilotinib,ChEMBL
23596,TGFBR2,OSI-027,ChEMBL
23597,TGFBR2,PD0325901,ChEMBL
23598,TGFBR2,PD173074,ChEMBL
23599,TGFBR2,PLX-4720,ChEMBL
23600,TGFBR2,Palbociclib,ChEMBL
23601,TGFBR2,Pictilisib,ChEMBL
23602,TGFBR2,Rapamycin,ChEMBL
23603,TGFBR2,Ribociclib,ChEMBL
